Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2025-06-10,F (Jan 2026),21.7000,21.7400,21.5800,21.6000,21.625,-0.0532,120,0,596
2025-06-11,F (Jan 2026),21.8000,21.8000,21.5000,21.7000,21.7711,0.1461,53,0,598
2025-06-12,F (Jan 2026),21.8500,21.9000,21.7000,21.8600,21.8883,0.1172,108,0,652
2025-06-13,F (Jan 2026),21.9000,23.0100,21.9000,22.3000,22.3631,0.4748,686,0,1147
2025-06-16,F (Jan 2026),22.0200,22.0500,21.7600,21.9500,21.9907,-0.3724,199,0,1210
2025-06-17,F (Jan 2026),22.0000,22.5500,22.0000,22.2000,22.2463,0.2556,360,0,1332
2025-06-18,F (Jan 2026),22.1000,22.3600,21.9700,22.1200,22.1991,-0.0472,755,0,1503
2025-06-20,F (Jan 2026),22.0200,22.6000,22.0200,22.4000,22.4295,0.2304,1088,0,1776
2025-06-23,F (Jan 2026),22.8000,22.8000,22.2000,22.2200,22.3083,-0.1212,744,0,1896
2025-06-24,F (Jan 2026),22.1500,22.1800,21.8000,21.8700,21.9512,-0.3571,773,0,2117
2025-06-25,F (Jan 2026),21.9000,21.9500,21.7800,21.8100,21.865,-0.0862,455,0,2227
2025-06-26,F (Jan 2026),21.8500,21.8500,21.7000,21.7900,21.775,-0.090,428,0,2361
2025-06-27,F (Jan 2026),21.8000,21.9500,21.7200,21.9000,21.8996,0.1246,632,0,2455
2025-06-30,F (Jan 2026),21.9500,22.0000,21.8500,22.0000,21.975,0.0754,636,0,2578
2025-07-01,F (Jan 2026),22.0500,22.1000,21.9000,22.0800,22.0992,0.1242,921,0,2870
2025-07-02,F (Jan 2026),22.0800,22.1000,21.9100,22.0700,22.075,-0.0242,1182,31,2587
2025-07-03,F (Jan 2026),22.1000,22.1000,21.9400,22.1000,22.075,0.000,320,0,2636
2025-07-07,F (Jan 2026),22.1000,22.3700,22.0000,22.2200,22.175,0.100,1277,0,2954
2025-07-08,F (Jan 2026),22.1900,22.2000,21.8500,21.9700,22.025,-0.150,1109,0,3321
2025-07-09,F (Jan 2026),21.9600,22.0000,21.8300,21.9500,21.9205,-0.1045,989,0,3671
2025-07-10,F (Jan 2026),21.9200,21.9800,21.7900,21.8000,21.825,-0.0955,745,0,3850
2025-07-11,F (Jan 2026),21.8500,22.0500,21.7700,21.9000,21.9246,0.0996,2398,0,4615
2025-07-14,F (Jan 2026),22.0000,22.1000,21.9500,21.9700,22.0351,0.1105,1134,0,4971
2025-07-15,F (Jan 2026),22.0500,22.1500,21.8100,22.1400,22.075,0.0399,1167,0,5138
2025-07-16,F (Jan 2026),22.1500,22.5600,22.0000,22.2000,22.2465,0.1715,2216,0,5800
2025-07-17,F (Jan 2026),22.2500,22.3500,22.1200,22.2700,22.3021,0.0556,4023,0,7310
2025-07-18,F (Jan 2026),22.2800,22.3000,22.1200,22.1700,22.2032,-0.0989,1765,0,7476
2025-07-21,F (Jan 2026),22.1700,22.2000,21.9700,22.1500,22.153,-0.0502,1466,0,7434
2025-07-22,F (Jan 2026),22.1400,22.4000,22.0700,22.2300,22.2277,0.0747,1894,0,7945
2025-07-23,F (Jan 2026),22.2300,22.2500,21.8000,21.8200,21.85,-0.3777,2516,0,8449
2025-07-24,F (Jan 2026),21.8000,21.8000,21.6000,21.7100,21.70,-0.15,2426,0,9096
2025-07-25,F (Jan 2026),21.6500,21.8000,21.6200,21.6600,21.675,-0.025,1171,0,9188
2025-07-28,F (Jan 2026),21.5500,21.6500,21.3600,21.4800,21.50,-0.175,1119,0,9232
2025-07-29,F (Jan 2026),21.4700,21.9000,21.4500,21.9000,21.8991,0.3991,2337,0,9661
2025-07-30,F (Jan 2026),21.9000,22.0000,21.7000,21.7500,21.95,0.0509,3312,0,10201
2025-07-31,F (Jan 2026),21.7300,22.0700,21.6300,22.0100,22.025,0.075,3270,0,10811
2025-08-01,F (Jan 2026),22.0000,22.5500,22.0000,22.1500,22.3005,0.2755,6832,0,11925
2025-08-04,F (Jan 2026),22.1500,22.2500,22.0000,22.0200,22.05,-0.2505,3643,0,12478
2025-08-05,F (Jan 2026),22.0200,22.3500,21.8600,22.1100,22.125,0.075,2609,0,12044
2025-08-06,F (Jan 2026),22.1000,22.1700,21.8500,21.9000,21.9142,-0.2108,2862,0,12885
2025-08-07,F (Jan 2026),21.8700,22.1500,21.7200,21.9200,22.05,0.1358,2652,0,13440
2025-08-08,F (Jan 2026),21.9200,22.0500,21.8200,21.8500,21.9046,-0.1454,2326,0,13860
2025-08-11,F (Jan 2026),21.8500,22.0000,21.8500,22.0000,21.9553,0.0507,1812,0,14238
2025-08-12,F (Jan 2026),22.0000,22.1200,21.6700,21.7000,21.7127,-0.2426,2196,0,14309
2025-08-13,F (Jan 2026),21.7200,21.8500,21.6000,21.7200,21.8432,0.1305,3434,0,15765
2025-08-14,F (Jan 2026),21.7400,21.9500,21.6700,21.8500,21.825,-0.0182,2860,0,15807
2025-08-15,F (Jan 2026),21.8500,22.0500,21.7500,22.0000,21.9745,0.1495,5105,0,16281
2025-08-18,F (Jan 2026),22.0500,22.1200,21.7500,21.7700,21.8083,-0.1662,3136,0,16561
2025-08-19,F (Jan 2026),21.8000,21.9800,21.6400,21.9000,21.9004,0.0921,4091,0,16508
2025-08-20,F (Jan 2026),21.9000,22.2000,21.6400,21.9100,21.95,0.0496,7145,0,17862
2025-08-21,F (Jan 2026),21.9200,22.2000,21.8500,22.0200,22.011,0.061,3600,0,18308
2025-08-22,F (Jan 2026),22.0200,22.0500,21.0500,21.1100,21.1022,-0.9088,5843,0,18887
2025-08-25,F (Jan 2026),21.1500,21.3000,21.0500,21.2500,21.2964,0.1942,3557,0,19411
2025-08-26,F (Jan 2026),21.2700,21.4700,21.2500,21.2700,21.2993,0.0029,5333,0,19878
2025-08-27,F (Jan 2026),21.2500,21.4500,21.2100,21.3700,21.3601,0.0608,4425,0,20649
2025-08-28,F (Jan 2026),21.4000,21.4600,21.1500,21.2900,21.30,-0.0601,4443,0,21132
2025-08-29,F (Jan 2026),21.2900,21.5000,21.1500,21.4500,21.452,0.152,4894,0,21329
2025-09-02,F (Jan 2026),21.4400,21.9200,21.3500,21.6500,21.7422,0.2902,6472,0,21199
2025-09-03,F (Jan 2026),21.6500,21.7200,21.5000,21.5600,21.60,-0.1422,4828,0,21928
2025-09-04,F (Jan 2026),21.5600,21.6000,21.2000,21.2500,21.2787,-0.3213,6209,0,22951
2025-09-05,F (Jan 2026),21.2400,21.5200,20.9400,21.3700,21.3504,0.0717,5023,0,23477
2025-09-08,F (Jan 2026),21.3000,21.4000,21.0500,21.0800,21.0989,-0.2515,5334,0,24337
2025-09-09,F (Jan 2026),21.0800,21.2800,20.9500,21.0100,21.0082,-0.0907,4112,0,24624
2025-09-10,F (Jan 2026),21.0100,21.1200,20.9000,21.0100,21.0494,0.0412,3467,0,24722
2025-09-11,F (Jan 2026),21.0300,21.0300,20.7500,20.8200,20.792,-0.2574,5166,0,24979
2025-09-12,F (Jan 2026),20.8000,20.8700,20.7000,20.8500,20.85,0.058,6079,0,25434
2025-09-15,F (Jan 2026),20.8700,20.9500,20.7500,20.9300,20.9364,0.0864,6451,0,26501
2025-09-16,F (Jan 2026),20.9500,21.2500,20.9000,21.1200,21.1997,0.2633,12295,0,26576
2025-09-17,F (Jan 2026),21.1400,21.1500,20.6700,20.8400,20.8434,-0.3563,6733,0,27705
2025-09-18,F (Jan 2026),20.8300,20.9000,20.7000,20.8500,20.875,0.0316,5836,0,28579
2025-09-19,F (Jan 2026),20.8000,20.9500,20.7500,20.8500,20.85,-0.025,4718,0,29155
2025-09-22,F (Jan 2026),20.8000,21.0500,20.8000,20.9800,21.025,0.175,5795,0,29930
2025-09-23,F (Jan 2026),20.9700,21.2500,20.8500,21.1500,21.125,0.100,7236,0,32316
2025-09-24,F (Jan 2026),21.1100,21.2900,20.9000,20.9500,20.9883,-0.1367,5976,0,33502
2025-09-25,F (Jan 2026),20.9200,21.2100,20.8300,21.0100,21.089,0.1007,7955,165,34129
2025-09-26,F (Jan 2026),21.0400,21.1200,20.5500,20.5900,20.6004,-0.4886,7161,0,35428
2025-09-29,F (Jan 2026),20.6000,20.7700,20.4700,20.7200,20.7076,0.1072,5008,0,35524
2025-09-30,F (Jan 2026),20.7100,20.8800,20.6200,20.7500,20.6885,-0.0191,5192,0,36032
2025-10-01,F (Jan 2026),20.7000,20.9700,20.5500,20.7000,20.625,-0.0635,3700,0,37153
2025-10-02,F (Jan 2026),20.6900,20.7700,20.5500,20.7300,20.7481,0.1231,3684,0,37860
2025-10-03,F (Jan 2026),20.7500,20.8300,20.6000,20.7600,20.7078,-0.0403,3984,0,38085
2025-10-06,F (Jan 2026),20.7500,20.8500,20.6000,20.6800,20.6869,-0.0209,6783,0,39593
2025-10-07,F (Jan 2026),20.6800,21.0500,20.6000,20.8500,20.9001,0.2132,9256,0,41156
2025-10-08,F (Jan 2026),20.8700,20.8800,20.7000,20.7300,20.8488,-0.0513,7798,0,41781
2025-10-09,F (Jan 2026),20.7100,20.9800,20.6500,20.8000,20.8323,-0.0165,7096,0,42023
2025-10-10,F (Jan 2026),20.8600,22.2300,20.8000,22.2000,21.7221,0.8898,23961,0,45508
2025-10-13,F (Jan 2026),21.2500,21.7300,20.9100,21.0600,21.0103,-0.7118,14530,0,43792
2025-10-14,F (Jan 2026),21.0300,22.0000,20.9000,21.5000,21.4438,0.4335,14817,0,44123
2025-10-15,F (Jan 2026),21.4800,21.9100,21.1000,21.5500,21.5508,0.1070,10736,0,44871
2025-10-16,F (Jan 2026),21.5500,22.5500,21.2500,22.4200,22.4458,0.8950,20543,0,45663
2025-10-17,F (Jan 2026),22.3900,23.0500,21.4500,21.5000,21.5525,-0.8933,24294,0,45270
